Index;Season;Episode;Episode_name;Character_name;Character_race;Gender;Dialogue
2072;1;25;Tsuguko, Kanao Tsuyuri;Kanamori;Human;Male;My name is Kanamori. I was the one who forged Master Inosuke's swords. I would be thrilled if they prove useful in battle. Beautiful, aren't they? The dull sheen of that indigo-gray hue is so cool. It's a fine color for a sword.
2073;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;I'm happy for you, Inosuke, since your sword was chipped all over.
2074;1;25;Tsuguko, Kanao Tsuyuri;Kanamori;Human;Male;How do you like the grips? The thing is, this is the first time I've ever forged swords for a dual-wielder. Master Inosuke?
2075;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;Better.
2076;1;25;Tsuguko, Kanao Tsuyuri;Kanamori;Human;Male;I'll kill you, you miserable brat! You bastard! Are you flaunting it?
2077;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;We're sorry! We're sorry!
2078;1;25;Tsuguko, Kanao Tsuyuri;Kanamori;Human;Male;Bastard! That's it! You're a dead man! Unbelievable! He's unbelievable!
2079;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;We're sorry! We're sorry!
2080;1;25;Tsuguko, Kanao Tsuyuri;Haganezuka;Human;Male;Taking a stone to those swords?
2081;1;25;Tsuguko, Kanao Tsuyuri;Kanamori;Human;Male;Unbelievable!
2082;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;We're sorry! We're sorry! We're sorry!
2083;1;25;Tsuguko, Kanao Tsuyuri;Naho Takada;Human;Female;Looks like he'll be fine.
2084;1;25;Tsuguko, Kanao Tsuyuri;Sumi Nakahara;Human;Female;After all, Master Tanjiro was really giving it his all!
2085;1;25;Tsuguko, Kanao Tsuyuri;Kiyo Terauchi;Human;Female;Let's make him some rice balls again! Yeah!
2086;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;My body's changed! I can't wait to swing my sword! With these hands! My Nichirin Sword! I did it!
2087;1;25;Tsuguko, Kanao Tsuyuri;Sumi Nakahara;Human;Female;Good move! You can do it!
2088;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Don't let up for a second! You can do it! I did it! Go! This medicated water stinks. It would be cruel to splash her with it.
2089;1;25;Tsuguko, Kanao Tsuyuri;Sumi Nakahara;Human;Female;- He won!
2090;1;25;Tsuguko, Kanao Tsuyuri;Kiyo Terauchi;Human;Female;- Does that count as winning?
2091;1;25;Tsuguko, Kanao Tsuyuri;Naho Takada;Human;Female;Either way, it's the same thing!
2092;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Yeah! I did it! I did it!
2093;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;- Oh, crap.
2094;1;25;Tsuguko, Kanao Tsuyuri;Zenitsu;Human;Male;- Oh, crap.
2095;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;All right! Open up! Okay! Looks like your jaw is as good as new. All right, you can close your mouth now. That concludes this exam. Since you're physically sound now, you may take on your missions without any misgivings.
2096;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;So, I'm done with my training?
2097;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Yes. All that's left for you now is actual combat.
2098;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Right! Oh, before I forget, Lady Shinobu... There's something I wanted to ask you.
2099;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;What would that be?
2100;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Have you ever heard of the Hinokami Kagura Dance?
2101;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;I have not.
2102;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Uh, w-well then, how about Fire Breathing?
2103;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Never heard of it.
2104;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;A-Actually, this is something that happened during my childhood.
2105;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Yes, yes. I see. So, for some reason, Tanjiro, your father used Fire Breathing. All I can tell you is that while Flame Breathing does exist, it's not Fire Breathing.
2106;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;What? They're not the same thing?
2107;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;I'm not familiar with the details myself. Please forgive me. But I do know that they're very strict about the exact phrasing. Flame Breathing must never be referred to as "Fire Breathing." The Flame Hashira, Rengoku, might know something about this, but unfortunately, he's out on a mission.
2108;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Understood! Thank you for all that you've taught me. I'll ask Mr. Rengoku if I ever get a chance to see him again.
2109;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Right.
2110;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Now then, please excuse me!
2111;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Kamado?
2112;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Yes?
2113;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;I'm expecting great things of you.
2114;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Right! She's asleep all day again today. I know they said you could be sleeping to recover your stamina, but it does worry me if you don't open your eyes once in a while. Hey, I'll probably be leaving this place soon to go on my next mission. I've healed physically, and I've gotten a little stronger, too. And I'm still doing Total Concentration, Constant right now. I think Zenitsu and Inosuke will be with me, too. Having those two by my side gives me confidence. I see. You think so, too, Nezuko? They're both good guys. To turn you back into a human, I gotta bring down the strongest demons that I can, and send Miss Tamayo their blood samples. Am I capable of doing that?
2115;1;25;Tsuguko, Kanao Tsuyuri;Nezuko;Demon;Female;I know you can do it, Big Brother.
2116;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Thanks, Nezuko. You just encouraged me, didn't you? I'll try my hardest, all right?
2117;1;26;New Mission;Zenitsu;Human;Male;Holy -
2118;1;26;New Mission;Inosuke;Human;Male;Look at them go!
2119;1;26;New Mission;Aoi Kanzaki;Human;Female;That's it!
2120;1;26;New Mission;Tanjiro;Human;Male;You sure are fast, Kanao!
2121;1;26;New Mission;Aoi Kanzaki;Human;Female;Your record is now ten wins and ten losses.
2122;1;26;New Mission;Tanjiro;Human;Male;I'm totally not done yet. Let's go for a run. Are you up to it?
2123;1;26;New Mission;Zenitsu;Human;Male;You mean while doing\Full Focus, Constant?
2124;1;26;New Mission;Tanjiro;Human;Male;Yeah.
2125;1;26;New Mission;Zenitsu;Human;Male;Keep this up the whole time?
2126;1;26;New Mission;Inosuke;Human;Male;Monjirou!
2127;1;26;New Mission;Zenitsu;Human;Male;Take this!
2128;1;26;New Mission;Inosuke;Human;Male;That's nothin'!
2129;1;26;New Mission;Zenitsu;Human;Male;You're all brawn and no brains!
2130;1;26;New Mission;Tanjiro;Human;Male;Let's go!
2131;1;26;New Mission;Kamanue (Lower Moon 6);Demon;Male;Where the hell is this place? Was it that woman's Blood Demon Technique? Looks like the whole space is distorted around that woman. Only the Lower Moons of the Twelve Demon Moons have been summoned. That's never happened before. Lower Moon Five isn't here yet. It just moved! Blood Demon Technique again? What's the deal with this woman? Who is she?
2132;1;26;New Mission;Muzan;Demon;N/a;Lower your heads and crouch down. Prostrate yourselves.
2133;1;26;New Mission;Kamanue (Lower Moon 6);Demon;Male;It's Muzan-sama! That's Muzan-sama's voice! I didn't recognize him! He's changed his appearance and aura. The precision of his shape-shifting is mind-blowing!
2134;1;26;New Mission;Mukago (Lower Moon 4);Demon;Female;P-Please forgive us! Since you've assumed a different form and aura...
2135;1;26;New Mission;Muzan;Demon;N/a;Who gave you permission to speak? Don't presume to voice your worthless thoughts. Answer my questions. Nothing else. Rui was killed. I'm talking about Lower Moon Five. I have but one question to ask of you. Why is it that you demons in the Lower Moons are so utterly weak? You shouldn't be satisfied with just being counted among the Twelve Demon Moons. That is merely your starting point. To devour more humans, to gain more power... Your starting point for becoming useful to me... For over a century, the members of the Upper Moons of the Twelve Demon Moons remain unchanged. It's always been the demons of the Upper Moons who've disposed of those Pillar demon hunters. But what about you demons in the Lower Moons? How many times have you been replaced?
2136;1;26;New Mission;Kamanue (Lower Moon 6);Demon;Male;That's easy for you to say, but we...
2137;1;26;New Mission;Muzan;Demon;N/a;That's easy for you to say, but we... What? Go ahead and say it.
2138;1;26;New Mission;Kamanue (Lower Moon 6);Demon;Male;He can read my mind? I'm screwed!
2139;1;26;New Mission;Muzan;Demon;N/a;Screwed how? Go ahead and say it.
2140;1;26;New Mission;Kamanue (Lower Moon 6);Demon;Male;Please forgive me, Kibutsuji-sama! Please! Please show me mercy! I'm truly sorry! I'm truly sorry! I'm trulyâ€”
2141;1;26;New Mission;Wakuraba (Lower Moon 3);Demon;Male;Why is this happening? Am I going to be killed? After all I went through to become one of the Twelve Demon Moons... Why? Why? I thought I was going to do more and more!
2142;1;26;New Mission;Muzan;Demon;N/a;Are you more afraid of the demon hunters than you are of me?
2143;1;26;New Mission;Mukago (Lower Moon 4);Demon;Female;No!
2144;1;26;New Mission;Muzan;Demon;N/a;Every time you run into a demon hunter Pillar, the only thing on your mind is escape.
2145;1;26;New Mission;Mukago (Lower Moon 4);Demon;Female;Oh no, that's not what I'm thinking! I'll put my own life on the line to fight for you!
2146;1;26;New Mission;Muzan;Demon;N/a;Are you refuting what I just said?
2147;1;26;New Mission;Wakuraba (Lower Moon 3);Demon;Male;No good! It's over! Our minds are being read. Whether we agree or disagree with him, he's still going to kill us! We can't possibly beat him in battle, either! In that case... ...the only option is to run!
2148;1;26;New Mission;Enmu (Lower Moon 1);Demon;Male;What a fool.
2149;1;26;New Mission;Wakuraba (Lower Moon 3);Demon;Male;Just make it out of here somehow! Somehow! Now that I've gotten this far away...
2150;1;26;New Mission;Muzan;Demon;N/a;I believe that the Twelve Demon Moons are better off consisting of just the Upper Moons. I am now dismantling the Lower Moons.
2151;1;26;New Mission;Wakuraba (Lower Moon 3);Demon;Male;He got me? No way! Was it that Biwa Player's technique? But no, I didn't hear any biwa sounds. Why? I can't regenerate my body.
2152;1;26;New Mission;Muzan;Demon;N/a;Do you have any last words?
2153;1;26;New Mission;Rokuro (Lower Moon 2);Demon;Male;I can still be of use to you! If you could give me just a short reprieve, I swear I'll be of use to you!
2154;1;26;New Mission;Muzan;Demon;N/a;How long a reprieve are you asking for, specifically? How do you intend to be useful? What exactly can you accomplish with your current skills?
2155;1;26;New Mission;Rokuro (Lower Moon 2);Demon;Male;Your blood! If you could give me a share of your blood, I will acclimate without fail! I will fight for you as an even more powerful demon!
2156;1;26;New Mission;Muzan;Demon;N/a;What makes you think you can order me to give you my blood? You're beyond shameless. Remember who you are.
2157;1;26;New Mission;Rokuro (Lower Moon 2);Demon;Male;You misunderstood me! You misunderstood me! I just...
2158;1;26;New Mission;Muzan;Demon;N/a;Shut up. I misunderstood nothing. I'm never mistaken about anything. I'm the one who calls all the shots. My word is absolute. You have no right to reject what I say. Whatever I say is right is right . You tried to tell me what to do. You deserve to die. Do you have any last words?
2159;1;26;New Mission;Wakuraba (Lower Moon 3);Demon;Male;He'll end up killed, too. Everything hinges on the Master's mood. I'll be dead soon myself.
2160;1;26;New Mission;Enmu (Lower Moon 1);Demon;Male;Well, let's see... This is like a dream for me. To die by your hand in person. And I so enjoyed hearing the other demons' last gasps! I feel so blessed! Because I love to see others in despair and agony. Because it's like a dream come true for me! I thank you for leaving me for last!
2161;1;26;New Mission;Muzan;Demon;N/a;That's what I like to hear. I'm going to give you an ample share of my blood. Although you might not be able to withstand the volume of blood, and die. Still, if you do manage to acclimate, you're sure to acquire even greater strength. Make yourself useful to me, then. Kill the demon hunter Pillars! If you can kill the demon hunter wearing hanafuda-like earrings, I'll give you even more of my blood.
2162;1;26;New Mission;Enmu (Lower Moon 1);Demon;Male;What's this? I see something! It's gushing into me along with Muzan-sama's blood! If I kill the Pillars and this kid, I can get more blood! It's like a dream!
2163;1;26;New Mission;Crow;Bird;Bird;It's morning! Wake up!
2164;1;26;New Mission;Inosuke;Human;Male;What the heck?
2165;1;26;New Mission;Zenitsu;Human;Male;What's going on?
2166;1;26;New Mission;Crow;Bird;Bird;The casualties of the Infinite Train are increasing. More than 40 are now missing. You are to join Rengoku Kyoujurou on site. Head west at once!
2167;1;26;New Mission;Master Ubuyashiki;Human;Male;I have decided to send Tanjirou and the others on the Infinite Train mission. Shinobu, may I ask what made you recommend Tanjirou?
2168;1;26;New Mission;Shinobu Kocho;Human;Female;Kamado-kun has a pure soul and is capable of striving hard on a daily basis. And the upside that he showed exceeded my expectations. And above all else, he has a clear goal in mind. To defeat Kibutsuji.
2169;1;26;New Mission;Master Ubuyashiki;Human;Male;As far as that goes, I'm in agreement with you.
2170;1;26;New Mission;Shinobu Kocho;Human;Female;Also, Kamado-kun himself told me that his father had used the Breath of Fire technique.
2171;1;26;New Mission;Master Ubuyashiki;Human;Male;Ah...
2172;1;26;New Mission;Shinobu Kocho;Human;Female;At this time, there's no denying that he still has a way to go, but perhaps Rengoku, the Flame Pillar, might be able to provide some guidance.
2173;1;26;New Mission;Master Ubuyashiki;Human;Male;Yes. Considering his sister, who won't devour humans even after becoming a demon, as well as his encounter with Kibutsuji, it might very well be Tanjirou's destiny.
2174;1;26;New Mission;Tanjiro;Human;Male;All right, time to go! Someone's coming. He bumped into me even though I got out of the way. Huh? That guy just now... Was he at the Final Selection? He got such an amazing build in such a short time. But I wonder why... His scent... Long time no see! Glad to see you're doing well!
2175;1;26;New Mission;Aoi Kanzaki;Human;Female;Is that right? You're heading out now? It was only for a short time, but I'm glad we got to spend that time together. Good luck to you! Take care!
2176;1;26;New Mission;Tanjiro;Human;Male;Thank you so much for looking out for us when you were so busy! Thanks to you, we can go back into battle!
2177;1;26;New Mission;Aoi Kanzaki;Human;Female;No need to thank me. After all, I survived the Final Selection only by luck. And then, I was too afraid to go into battle. I'm a coward.
